id,name,type1,type2,generation,hp,attack,defense,speed,legendary
42274,포켓몬42274,불꽃,,5,243,159,96,83,0
42275,포켓몬42275,벌레,,6,46,106,156,123,0
42276,포켓몬42276,풀,,6,106,178,136,7,1
42277,포켓몬42277,땅,풀,8,234,88,125,153,0
42278,포켓몬42278,물,,6,182,122,161,112,1
42279,포켓몬42279,비행,벌레,4,162,29,175,104,1
42280,포켓몬42280,풀,,4,255,78,28,27,0
42281,포켓몬42281,물,,2,78,94,135,80,0
42282,포켓몬42282,물,땅,5,114,64,110,131,0
42283,포켓몬42283,독,,8,39,96,134,162,0
42284,포켓몬42284,불꽃,,1,69,170,63,5,0
42285,포켓몬42285,비행,,3,82,35,117,103,0
42286,포켓몬42286,풀,,5,206,47,19,139,0
42287,포켓몬42287,전기,,4,101,161,150,132,0
42288,포켓몬42288,에스퍼,,2,178,154,14,165,0
42289,포켓몬42289,땅,,7,135,56,7,127,0
42290,포켓몬42290,노말,,5,66,30,219,7,0
42291,포켓몬42291,전기,,1,175,148,202,179,0
42292,포켓몬42292,전기,,9,72,134,191,57,0
42293,포켓몬42293,땅,에스퍼,8,156,32,222,42,0
42294,포켓몬42294,에스퍼,,1,36,189,190,153,0
42295,포켓몬42295,벌레,물,3,64,37,40,68,0
42296,포켓몬42296,땅,풀,9,243,67,141,116,0
42297,포켓몬42297,땅,,1,92,31,80,167,0
42298,포켓몬42298,불꽃,,8,132,67,137,118,0
42299,포켓몬42299,벌레,,2,47,185,139,43,0
42300,포켓몬42300,독,비행,6,91,111,135,172,0
42301,포켓몬42301,풀,,6,146,122,41,167,0
42302,포켓몬42302,벌레,,8,172,37,101,170,0
42303,포켓몬42303,노말,,6,105,180,211,150,0
42304,포켓몬42304,땅,에스퍼,4,85,72,30,33,0
42305,포켓몬42305,에스퍼,,8,125,97,198,91,0
42306,포켓몬42306,땅,,8,173,5,116,34,0
42307,포켓몬42307,비행,,1,50,121,41,31,1
42308,포켓몬42308,노말,,8,154,160,112,41,0
42309,포켓몬42309,땅,,1,111,50,216,156,0
42310,포켓몬42310,땅,물,7,184,86,71,172,0
42311,포켓몬42311,벌레,,6,87,143,104,96,0
42312,포켓몬42312,독,,1,86,31,102,178,0
42313,포켓몬42313,독,,3,104,104,50,128,0
42314,포켓몬42314,벌레,,5,159,33,100,179,1
42315,포켓몬42315,불꽃,,7,206,61,6,131,0
42316,포켓몬42316,땅,,1,243,179,183,88,0
42317,포켓몬42317,불꽃,,6,223,25,118,135,0
42318,포켓몬42318,불꽃,,2,231,133,73,48,0
42319,포켓몬42319,풀,벌레,9,134,25,66,22,0
42320,포켓몬42320,벌레,독,1,110,182,116,69,1
42321,포켓몬42321,독,풀,9,240,36,74,24,0
42322,포켓몬42322,비행,,3,120,18,186,97,0
42323,포켓몬42323,벌레,물,2,159,185,154,54,0
42324,포켓몬42324,물,,1,40,18,189,32,0
42325,포켓몬42325,땅,,1,47,24,166,13,0
42326,포켓몬42326,벌레,,8,35,189,9,179,0
42327,포켓몬42327,독,,7,83,50,139,95,0
42328,포켓몬42328,풀,노말,5,243,32,29,22,0
42329,포켓몬42329,노말,,8,135,182,28,41,0
42330,포켓몬42330,땅,,1,191,71,35,67,1
42331,포켓몬42331,벌레,불꽃,8,247,98,39,6,0
42332,포켓몬42332,비행,풀,3,164,34,9,51,0
42333,포켓몬42333,물,,7,251,66,54,38,0
42334,포켓몬42334,노말,,2,204,117,196,55,0
42335,포켓몬42335,비행,,7,127,109,60,113,0
42336,포켓몬42336,불꽃,땅,4,70,149,185,109,0
42337,포켓몬42337,풀,,4,197,176,219,177,0
42338,포켓몬42338,물,,3,202,71,8,53,0
42339,포켓몬42339,노말,물,7,228,138,127,102,0
42340,포켓몬42340,전기,,7,252,113,61,160,0
42341,포켓몬42341,독,,8,192,156,28,133,0
42342,포켓몬42342,벌레,,6,104,76,179,50,0
42343,포켓몬42343,에스퍼,독,7,80,25,140,100,0
42344,포켓몬42344,전기,,6,154,131,35,41,0
42345,포켓몬42345,물,풀,8,47,74,212,43,0
42346,포켓몬42346,풀,,8,242,17,37,89,0
42347,포켓몬42347,풀,,4,117,103,123,133,0
42348,포켓몬42348,물,풀,4,187,53,9,154,0
42349,포켓몬42349,불꽃,,2,209,6,154,167,0
42350,포켓몬42350,독,불꽃,6,255,28,55,132,0
42351,포켓몬42351,물,,5,45,45,113,31,0
42352,포켓몬42352,풀,물,1,130,137,218,30,0
42353,포켓몬42353,전기,불꽃,9,203,40,15,87,0
42354,포켓몬42354,비행,,9,142,154,105,126,0
42355,포켓몬42355,물,,3,225,67,116,178,0
42356,포켓몬42356,땅,물,6,83,165,104,31,0
42357,포켓몬42357,에스퍼,,8,205,154,116,130,0
42358,포켓몬42358,에스퍼,,1,166,188,214,97,0
42359,포켓몬42359,독,,6,196,20,145,111,0
42360,포켓몬42360,풀,노말,6,141,145,6,147,0
42361,포켓몬42361,독,,6,56,6,25,153,0
42362,포켓몬42362,불꽃,,7,111,137,87,170,0
42363,포켓몬42363,독,불꽃,4,65,59,38,31,0
42364,포켓몬42364,불꽃,에스퍼,8,63,107,63,35,0
42365,포켓몬42365,벌레,,6,171,134,129,31,0
42366,포켓몬42366,땅,,7,220,18,48,144,0
42367,포켓몬42367,비행,,6,146,117,185,179,0
42368,포켓몬42368,풀,,3,78,177,33,99,0
42369,포켓몬42369,불꽃,,5,24,182,224,75,0
42370,포켓몬42370,벌레,,5,218,190,50,130,0
42371,포켓몬42371,에스퍼,,4,28,184,155,170,0
42372,포켓몬42372,땅,,7,83,157,37,49,0
42373,포켓몬42373,전기,노말,4,122,87,175,130,0
42374,포켓몬42374,비행,,9,60,84,145,82,0
42375,포켓몬42375,벌레,,5,78,21,81,42,0
42376,포켓몬42376,에스퍼,,9,92,112,117,144,0
42377,포켓몬42377,비행,,8,99,50,104,91,0
42378,포켓몬42378,벌레,노말,2,64,22,60,102,0
42379,포켓몬42379,벌레,,8,161,173,72,26,0
42380,포켓몬42380,에스퍼,,8,162,80,13,14,0
42381,포켓몬42381,비행,땅,3,238,110,77,147,0
42382,포켓몬42382,에스퍼,독,4,164,189,156,151,0
42383,포켓몬42383,독,,5,34,165,184,155,0
42384,포켓몬42384,물,,8,95,131,17,34,0
42385,포켓몬42385,전기,비행,3,201,19,158,116,0
42386,포켓몬42386,땅,독,1,245,113,112,22,0
42387,포켓몬42387,독,,4,119,185,226,131,0
42388,포켓몬42388,풀,,9,223,184,176,99,0
42389,포켓몬42389,불꽃,,5,219,42,12,164,0
42390,포켓몬42390,풀,,7,89,9,98,45,0
42391,포켓몬42391,에스퍼,불꽃,1,67,93,141,134,0
42392,포켓몬42392,벌레,,6,247,106,225,97,0
42393,포켓몬42393,독,,3,67,141,142,105,0
42394,포켓몬42394,비행,,5,74,75,90,149,0
42395,포켓몬42395,풀,,6,185,47,126,178,0
42396,포켓몬42396,독,,7,219,65,122,165,0
42397,포켓몬42397,불꽃,,1,184,58,121,91,0
42398,포켓몬42398,땅,,8,98,120,128,167,0
42399,포켓몬42399,벌레,,1,85,26,192,102,0
42400,포켓몬42400,전기,,1,145,119,214,59,0
42401,포켓몬42401,벌레,,1,74,7,147,139,0
42402,포켓몬42402,땅,벌레,2,28,74,15,88,0
42403,포켓몬42403,전기,,4,21,165,57,37,0
42404,포켓몬42404,땅,벌레,1,31,23,10,45,0
42405,포켓몬42405,에스퍼,,6,23,129,40,135,0
42406,포켓몬42406,불꽃,,8,135,57,224,70,0
42407,포켓몬42407,벌레,,1,81,170,151,104,0
42408,포켓몬42408,노말,,9,112,79,175,35,0
42409,포켓몬42409,독,노말,4,120,140,205,76,0
42410,포켓몬42410,풀,,1,22,33,86,65,0
42411,포켓몬42411,에스퍼,땅,3,111,160,184,145,0
42412,포켓몬42412,비행,,3,45,73,53,82,0
42413,포켓몬42413,풀,,5,96,110,152,170,0
42414,포켓몬42414,땅,,3,199,170,174,80,0
42415,포켓몬42415,비행,,8,129,23,204,152,0
42416,포켓몬42416,풀,,9,243,189,220,107,0
42417,포켓몬42417,벌레,,5,190,37,221,27,0
42418,포켓몬42418,불꽃,,8,20,103,39,145,0
42419,포켓몬42419,노말,땅,7,107,184,82,146,0
42420,포켓몬42420,땅,비행,3,64,173,45,78,0
42421,포켓몬42421,풀,물,5,59,70,72,44,0
42422,포켓몬42422,전기,,8,145,10,53,160,0
42423,포켓몬42423,풀,,9,225,187,6,14,0
42424,포켓몬42424,물,,8,229,54,88,57,0
42425,포켓몬42425,불꽃,노말,3,146,24,148,30,0
42426,포켓몬42426,독,에스퍼,9,70,44,113,116,0
42427,포켓몬42427,비행,,3,121,100,217,157,0
42428,포켓몬42428,에스퍼,,8,110,153,24,31,0
42429,포켓몬42429,불꽃,땅,7,112,38,125,56,0
42430,포켓몬42430,물,,6,32,179,5,14,0
42431,포켓몬42431,벌레,,2,136,138,201,41,0
42432,포켓몬42432,땅,,5,181,139,62,123,0
42433,포켓몬42433,땅,,1,125,91,158,29,0
42434,포켓몬42434,풀,,2,47,180,142,28,0
42435,포켓몬42435,물,,8,212,16,103,40,0
42436,포켓몬42436,벌레,,9,220,88,47,21,0
42437,포켓몬42437,에스퍼,,7,251,169,227,84,0
42438,포켓몬42438,불꽃,,9,76,100,155,164,0
42439,포켓몬42439,독,,8,94,19,226,44,0
42440,포켓몬42440,불꽃,,9,142,156,91,80,0
42441,포켓몬42441,전기,,7,80,161,119,54,0
42442,포켓몬42442,전기,,4,237,119,123,108,0
42443,포켓몬42443,벌레,,5,29,52,199,5,0
42444,포켓몬42444,벌레,,7,96,70,186,80,0
42445,포켓몬42445,불꽃,,8,164,125,170,133,0
42446,포켓몬42446,물,,6,76,21,118,102,0
42447,포켓몬42447,땅,,6,200,5,205,26,0
42448,포켓몬42448,노말,,7,113,80,119,141,0
42449,포켓몬42449,전기,,3,81,102,174,154,0
42450,포켓몬42450,풀,,4,83,44,205,128,0
42451,포켓몬42451,불꽃,,3,217,75,146,158,0
42452,포켓몬42452,전기,,4,110,130,160,135,0
42453,포켓몬42453,풀,,9,116,92,58,150,0
42454,포켓몬42454,불꽃,,9,113,52,137,119,0
42455,포켓몬42455,불꽃,,8,40,53,83,99,0
42456,포켓몬42456,노말,,1,103,179,112,15,0
42457,포켓몬42457,에스퍼,,8,248,139,161,57,0
42458,포켓몬42458,풀,불꽃,4,127,71,55,104,0
42459,포켓몬42459,불꽃,,5,233,164,36,99,0
42460,포켓몬42460,풀,,4,201,184,36,102,0
42461,포켓몬42461,불꽃,,6,229,118,19,139,0
42462,포켓몬42462,벌레,,4,252,106,149,50,0
42463,포켓몬42463,독,물,3,70,19,33,60,0
42464,포켓몬42464,독,,3,177,47,174,8,0
42465,포켓몬42465,땅,,3,78,73,75,39,0
42466,포켓몬42466,독,땅,5,128,84,117,87,0
42467,포켓몬42467,불꽃,,4,150,119,159,115,0
42468,포켓몬42468,에스퍼,,3,239,8,70,177,0
42469,포켓몬42469,전기,에스퍼,4,144,21,61,145,0
42470,포켓몬42470,노말,,6,181,166,72,160,0
42471,포켓몬42471,풀,,9,187,151,225,141,0
42472,포켓몬42472,전기,독,1,163,178,30,133,0
42473,포켓몬42473,전기,,5,245,79,34,58,0
42474,포켓몬42474,에스퍼,,9,212,89,227,36,0
42475,포켓몬42475,벌레,,2,130,170,30,137,0
42476,포켓몬42476,벌레,,3,252,51,126,180,0
42477,포켓몬42477,에스퍼,,2,141,12,165,136,0
42478,포켓몬42478,불꽃,,1,128,176,212,70,0
42479,포켓몬42479,독,,5,231,61,192,16,0
42480,포켓몬42480,불꽃,,6,101,107,64,33,0
42481,포켓몬42481,독,에스퍼,2,138,119,119,24,0
42482,포켓몬42482,독,,8,196,160,196,112,0
42483,포켓몬42483,물,,2,125,161,106,121,0
42484,포켓몬42484,벌레,,2,222,68,35,12,0
42485,포켓몬42485,풀,,7,95,153,103,159,0
42486,포켓몬42486,풀,,6,129,152,60,175,0
42487,포켓몬42487,벌레,물,2,198,9,194,129,0
42488,포켓몬42488,풀,,1,160,120,68,78,0
42489,포켓몬42489,비행,,8,100,83,23,92,0
42490,포켓몬42490,전기,비행,8,70,31,210,12,0
42491,포켓몬42491,독,땅,2,169,186,135,89,0
42492,포켓몬42492,비행,,5,210,35,82,51,0
42493,포켓몬42493,벌레,,3,151,158,191,135,0
42494,포켓몬42494,벌레,,9,99,100,100,15,0
42495,포켓몬42495,비행,물,1,90,124,15,26,0
42496,포켓몬42496,독,땅,8,68,102,113,59,0
42497,포켓몬42497,독,,6,207,138,221,161,0
42498,포켓몬42498,독,,1,110,169,78,157,0
42499,포켓몬42499,벌레,,3,154,42,193,123,0
42500,포켓몬42500,독,,1,27,190,7,21,0
42501,포켓몬42501,벌레,비행,1,209,128,36,46,0
42502,포켓몬42502,벌레,,1,217,158,154,142,0
42503,포켓몬42503,에스퍼,,5,135,131,179,26,0
42504,포켓몬42504,땅,,6,189,89,134,97,0
42505,포켓몬42505,풀,,8,97,115,212,69,0
42506,포켓몬42506,땅,불꽃,1,186,131,124,106,0
42507,포켓몬42507,전기,,6,44,183,12,29,0
42508,포켓몬42508,에스퍼,,8,190,150,100,20,0
42509,포켓몬42509,물,에스퍼,5,170,79,230,79,0
42510,포켓몬42510,전기,,3,240,150,130,176,0
42511,포켓몬42511,전기,,5,253,104,217,82,0
42512,포켓몬42512,노말,,3,137,120,105,11,0
42513,포켓몬42513,전기,,8,165,65,26,13,0
42514,포켓몬42514,땅,,9,128,168,64,105,0
42515,포켓몬42515,에스퍼,물,6,220,62,207,91,0
42516,포켓몬42516,비행,독,6,179,120,62,97,0
42517,포켓몬42517,물,,8,242,74,179,71,0
42518,포켓몬42518,물,전기,5,130,147,98,82,0
42519,포켓몬42519,독,,1,37,50,143,177,0
42520,포켓몬42520,물,에스퍼,6,112,59,71,101,0
42521,포켓몬42521,땅,,6,99,169,61,174,0
42522,포켓몬42522,땅,물,6,45,50,166,100,0
42523,포켓몬42523,노말,,8,27,32,97,140,0
42524,포켓몬42524,물,,9,171,134,213,37,0
42525,포켓몬42525,노말,,5,238,79,137,5,0
42526,포켓몬42526,풀,,6,124,75,211,34,0
42527,포켓몬42527,독,에스퍼,6,164,157,82,5,0
42528,포켓몬42528,전기,벌레,2,255,92,107,109,0
42529,포켓몬42529,땅,독,5,54,75,147,6,0
42530,포켓몬42530,에스퍼,,2,217,161,92,163,0
42531,포켓몬42531,노말,,3,210,161,141,134,0
42532,포켓몬42532,전기,,7,69,17,172,109,0
42533,포켓몬42533,에스퍼,,6,239,7,188,67,0
42534,포켓몬42534,땅,,2,170,82,60,31,0
42535,포켓몬42535,노말,,3,49,88,10,45,0
42536,포켓몬42536,풀,,8,91,167,162,39,0
42537,포켓몬42537,땅,,4,60,165,60,157,0
42538,포켓몬42538,비행,,1,195,42,27,177,0
42539,포켓몬42539,에스퍼,,7,135,87,29,127,0
42540,포켓몬42540,땅,,7,156,66,52,159,0
42541,포켓몬42541,독,,4,98,49,55,39,0
42542,포켓몬42542,벌레,,5,208,17,38,89,0
42543,포켓몬42543,에스퍼,,6,238,38,100,21,0
42544,포켓몬42544,불꽃,,7,45,173,68,166,0
42545,포켓몬42545,노말,,4,28,43,152,121,0
42546,포켓몬42546,불꽃,,5,223,22,127,63,0
42547,포켓몬42547,에스퍼,,2,206,67,179,24,0
42548,포켓몬42548,벌레,,9,221,65,214,134,0
42549,포켓몬42549,노말,풀,1,74,121,138,43,0
42550,포켓몬42550,노말,독,7,31,7,90,144,0
42551,포켓몬42551,독,벌레,6,116,127,70,145,0
42552,포켓몬42552,불꽃,,5,232,72,111,135,0
42553,포켓몬42553,물,,1,21,174,125,61,0
42554,포켓몬42554,노말,,9,69,150,100,10,0
42555,포켓몬42555,노말,불꽃,5,182,22,19,172,0
42556,포켓몬42556,벌레,,1,228,187,43,148,0
42557,포켓몬42557,전기,,1,97,10,82,45,0
42558,포켓몬42558,불꽃,,3,199,52,162,177,0
42559,포켓몬42559,독,불꽃,9,75,97,100,12,0
42560,포켓몬42560,물,,2,193,149,62,171,0
42561,포켓몬42561,노말,,2,239,96,202,5,0
42562,포켓몬42562,불꽃,전기,2,186,149,66,17,0
42563,포켓몬42563,물,비행,1,145,115,177,174,0
42564,포켓몬42564,벌레,,7,234,127,135,34,0
42565,포켓몬42565,불꽃,,8,40,86,106,156,0
42566,포켓몬42566,노말,,2,247,40,201,89,0
42567,포켓몬42567,노말,,6,45,76,193,104,0
42568,포켓몬42568,독,불꽃,4,181,187,157,139,0
42569,포켓몬42569,노말,,7,147,12,181,21,0
42570,포켓몬42570,풀,,5,78,25,136,127,0
42571,포켓몬42571,비행,,3,48,188,111,29,0
42572,포켓몬42572,노말,,5,164,138,125,95,0
42573,포켓몬42573,풀,,1,216,14,138,84,0
42574,포켓몬42574,물,독,7,244,17,190,32,0
42575,포켓몬42575,물,불꽃,7,211,107,9,137,0
42576,포켓몬42576,벌레,,3,202,96,39,161,0
42577,포켓몬42577,불꽃,,8,175,45,61,7,0
42578,포켓몬42578,노말,,2,32,72,218,33,0
42579,포켓몬42579,풀,,8,171,176,194,180,0
42580,포켓몬42580,노말,땅,9,135,110,77,126,0
42581,포켓몬42581,비행,,5,232,157,155,174,0
42582,포켓몬42582,노말,,9,145,78,156,37,0
42583,포켓몬42583,비행,,6,95,121,64,58,0
42584,포켓몬42584,벌레,,6,85,161,99,161,0
42585,포켓몬42585,물,,2,224,145,215,76,1
42586,포켓몬42586,전기,에스퍼,1,26,68,223,106,0
42587,포켓몬42587,풀,,5,58,84,62,64,0
42588,포켓몬42588,땅,,8,25,57,81,158,0
42589,포켓몬42589,노말,,3,95,97,64,177,0
42590,포켓몬42590,풀,,7,159,84,207,62,0
42591,포켓몬42591,전기,,4,234,140,49,67,0
42592,포켓몬42592,땅,독,6,175,148,190,41,0
42593,포켓몬42593,전기,,4,226,65,45,164,0
42594,포켓몬42594,비행,,8,196,14,219,34,0
42595,포켓몬42595,노말,풀,9,156,111,128,92,0
42596,포켓몬42596,노말,물,6,119,112,41,5,0
42597,포켓몬42597,비행,땅,1,97,33,210,161,0
42598,포켓몬42598,에스퍼,전기,2,250,56,63,162,0
42599,포켓몬42599,에스퍼,,3,202,134,146,71,0
42600,포켓몬42600,벌레,물,3,100,163,201,91,0
42601,포켓몬42601,물,,5,66,8,218,12,0
42602,포켓몬42602,에스퍼,,4,97,44,93,28,0
42603,포켓몬42603,물,,5,138,103,84,35,1
42604,포켓몬42604,땅,,4,228,184,87,100,0
42605,포켓몬42605,벌레,,1,181,182,81,112,0
42606,포켓몬42606,비행,,5,159,41,182,6,0
42607,포켓몬42607,에스퍼,,8,100,57,167,142,0
42608,포켓몬42608,노말,,2,217,79,145,45,0
42609,포켓몬42609,불꽃,,3,204,106,166,17,0
42610,포켓몬42610,에스퍼,,1,175,77,151,89,0
42611,포켓몬42611,노말,물,1,89,130,16,148,0
42612,포켓몬42612,땅,,7,45,155,150,96,0
42613,포켓몬42613,노말,,6,152,138,130,18,0
42614,포켓몬42614,벌레,땅,4,221,85,74,68,0
42615,포켓몬42615,에스퍼,,8,130,95,160,84,0
42616,포켓몬42616,물,,6,220,106,218,126,0
42617,포켓몬42617,비행,,5,169,164,28,84,0
42618,포켓몬42618,노말,독,6,110,179,138,104,0
42619,포켓몬42619,물,풀,1,86,40,168,92,0
42620,포켓몬42620,비행,땅,4,105,117,39,91,0
42621,포켓몬42621,땅,,8,86,175,70,11,0
42622,포켓몬42622,비행,,4,198,165,13,89,0
42623,포켓몬42623,불꽃,전기,9,210,120,131,162,0
42624,포켓몬42624,벌레,,9,253,17,195,82,0
42625,포켓몬42625,땅,,1,95,70,55,128,0
42626,포켓몬42626,불꽃,,2,218,61,41,96,0
42627,포켓몬42627,땅,물,8,186,174,49,135,0
42628,포켓몬42628,땅,,8,83,59,79,36,0
42629,포켓몬42629,노말,땅,9,62,141,177,151,0
42630,포켓몬42630,물,에스퍼,8,121,164,135,67,0
42631,포켓몬42631,땅,,7,41,187,176,91,0
42632,포켓몬42632,풀,,8,216,18,124,152,0
42633,포켓몬42633,에스퍼,불꽃,4,97,110,230,178,0
42634,포켓몬42634,불꽃,땅,3,74,87,134,39,0
42635,포켓몬42635,노말,땅,5,178,142,56,11,0
42636,포켓몬42636,노말,,6,38,142,63,51,0
42637,포켓몬42637,물,노말,9,60,27,229,35,0
42638,포켓몬42638,벌레,비행,5,200,32,30,16,0
42639,포켓몬42639,비행,,4,124,26,186,16,0
42640,포켓몬42640,노말,,8,43,114,152,119,0
42641,포켓몬42641,땅,,7,65,161,162,141,0
42642,포켓몬42642,독,,2,122,5,40,161,0
42643,포켓몬42643,전기,,7,64,125,34,95,0
42644,포켓몬42644,땅,,5,92,104,19,51,0
42645,포켓몬42645,독,,1,67,180,58,98,0
42646,포켓몬42646,전기,,6,184,102,174,164,0
42647,포켓몬42647,불꽃,에스퍼,5,36,184,55,175,1
42648,포켓몬42648,벌레,,4,125,76,213,133,0
42649,포켓몬42649,물,,6,53,135,108,67,0
42650,포켓몬42650,물,,4,166,157,14,91,0
42651,포켓몬42651,벌레,,2,234,90,44,19,0
42652,포켓몬42652,에스퍼,,7,113,12,8,138,0
42653,포켓몬42653,불꽃,,8,158,10,196,6,0
42654,포켓몬42654,에스퍼,물,2,142,130,203,172,0
42655,포켓몬42655,비행,,4,241,173,65,113,1
42656,포켓몬42656,노말,,8,129,180,34,101,0
42657,포켓몬42657,에스퍼,,4,110,119,218,51,0
42658,포켓몬42658,불꽃,노말,3,148,134,163,145,0
42659,포켓몬42659,땅,,3,50,43,28,91,0
42660,포켓몬42660,풀,,5,159,15,189,28,0
42661,포켓몬42661,독,,1,198,32,219,33,0
42662,포켓몬42662,에스퍼,,1,41,97,90,164,0
42663,포켓몬42663,풀,,8,79,96,166,152,0
42664,포켓몬42664,전기,독,1,182,68,30,82,0
42665,포켓몬42665,노말,물,9,204,44,171,160,0
42666,포켓몬42666,노말,,5,132,18,134,47,0
42667,포켓몬42667,풀,독,2,119,44,222,105,0
42668,포켓몬42668,비행,,4,151,114,95,13,0
42669,포켓몬42669,땅,노말,3,187,112,138,84,0
42670,포켓몬42670,땅,,4,226,174,229,10,0
42671,포켓몬42671,비행,,2,174,65,91,79,0
42672,포켓몬42672,노말,,2,149,122,182,108,0
42673,포켓몬42673,에스퍼,,2,137,69,126,99,0
42674,포켓몬42674,풀,전기,4,51,46,91,123,0
42675,포켓몬42675,노말,,5,171,85,58,7,0
42676,포켓몬42676,풀,,4,132,90,33,176,0
42677,포켓몬42677,전기,,9,180,105,39,88,0
42678,포켓몬42678,비행,,1,138,119,51,110,0
42679,포켓몬42679,노말,벌레,9,218,87,110,27,0
42680,포켓몬42680,독,,7,207,41,123,32,0
42681,포켓몬42681,전기,,5,189,22,197,21,0
42682,포켓몬42682,독,땅,7,216,117,114,75,0
42683,포켓몬42683,불꽃,독,2,144,139,109,31,0
42684,포켓몬42684,풀,전기,1,169,6,206,27,0
42685,포켓몬42685,벌레,,8,165,80,145,40,0
42686,포켓몬42686,비행,,9,138,144,138,111,0
42687,포켓몬42687,에스퍼,,6,176,79,91,78,0
42688,포켓몬42688,전기,독,1,113,174,179,103,0
42689,포켓몬42689,불꽃,,7,65,141,107,60,0
42690,포켓몬42690,풀,,6,237,55,81,146,0
42691,포켓몬42691,노말,물,1,57,104,25,112,0
42692,포켓몬42692,노말,,6,32,113,170,28,0
42693,포켓몬42693,전기,땅,8,97,159,46,100,1
42694,포켓몬42694,벌레,,7,91,104,46,55,0
42695,포켓몬42695,에스퍼,,4,93,176,116,140,0
42696,포켓몬42696,풀,물,2,59,190,96,171,0
42697,포켓몬42697,독,,4,206,118,103,108,0
42698,포켓몬42698,풀,,1,40,143,230,54,0
42699,포켓몬42699,비행,,8,212,119,199,171,0
42700,포켓몬42700,독,,1,66,55,18,83,0
42701,포켓몬42701,노말,,7,52,170,195,126,0
42702,포켓몬42702,불꽃,,9,199,118,25,84,0
42703,포켓몬42703,풀,,4,70,30,194,170,1
42704,포켓몬42704,전기,,2,97,32,36,178,0
42705,포켓몬42705,독,물,8,190,130,80,17,0
42706,포켓몬42706,에스퍼,,5,237,128,184,48,0
42707,포켓몬42707,비행,,6,74,133,50,138,0
42708,포켓몬42708,불꽃,,7,180,59,163,39,0
42709,포켓몬42709,불꽃,,5,149,115,184,175,0
42710,포켓몬42710,불꽃,,4,219,134,173,97,0
42711,포켓몬42711,노말,,2,179,88,14,132,0
42712,포켓몬42712,땅,,9,92,91,74,73,0
42713,포켓몬42713,땅,전기,9,75,13,5,74,0
42714,포켓몬42714,풀,,2,120,46,15,56,0
42715,포켓몬42715,벌레,,9,248,17,130,51,0
42716,포켓몬42716,물,,9,80,95,118,162,0
42717,포켓몬42717,물,,2,51,106,55,123,0
42718,포켓몬42718,독,,4,217,90,100,126,0
42719,포켓몬42719,풀,에스퍼,6,215,178,186,177,0
42720,포켓몬42720,에스퍼,,3,200,110,7,90,0
42721,포켓몬42721,비행,,5,22,63,177,62,0
42722,포켓몬42722,물,,7,34,131,34,103,0
42723,포켓몬42723,노말,,8,106,181,8,43,0
42724,포켓몬42724,벌레,,7,53,15,20,90,0
42725,포켓몬42725,벌레,풀,5,177,123,26,123,0
42726,포켓몬42726,전기,독,1,187,149,134,6,0
42727,포켓몬42727,비행,물,9,193,27,72,144,0
42728,포켓몬42728,비행,,7,117,45,215,83,0
42729,포켓몬42729,풀,,5,160,113,84,6,0
42730,포켓몬42730,에스퍼,,9,101,83,220,66,0
42731,포켓몬42731,땅,,5,176,14,82,73,0
42732,포켓몬42732,에스퍼,노말,1,247,52,216,37,0
42733,포켓몬42733,벌레,,7,198,88,132,149,0
42734,포켓몬42734,불꽃,비행,4,238,180,136,42,0
42735,포켓몬42735,벌레,,5,124,154,222,89,0
42736,포켓몬42736,비행,,9,84,122,17,17,0
42737,포켓몬42737,노말,,4,203,182,153,168,0
42738,포켓몬42738,비행,벌레,8,207,7,6,83,0
42739,포켓몬42739,노말,,1,98,70,20,66,0
42740,포켓몬42740,노말,,3,171,29,76,43,0
42741,포켓몬42741,벌레,,9,38,70,20,171,0
42742,포켓몬42742,독,,8,32,149,163,9,0
42743,포켓몬42743,전기,,5,89,103,139,56,0
42744,포켓몬42744,불꽃,,8,175,30,115,25,0
42745,포켓몬42745,노말,벌레,1,189,22,30,55,0
42746,포켓몬42746,전기,노말,4,130,50,198,55,0
42747,포켓몬42747,에스퍼,불꽃,8,48,31,131,141,0
42748,포켓몬42748,노말,,1,124,174,190,42,0
42749,포켓몬42749,풀,노말,9,165,106,80,179,0
42750,포켓몬42750,벌레,,6,255,171,192,180,0
42751,포켓몬42751,노말,,3,138,92,202,161,0
42752,포켓몬42752,노말,,9,132,39,11,64,0
42753,포켓몬42753,노말,,9,48,11,218,170,0
42754,포켓몬42754,비행,,9,56,178,99,180,0
42755,포켓몬42755,독,,7,70,160,69,19,0
42756,포켓몬42756,비행,,4,242,115,175,80,0
42757,포켓몬42757,독,풀,5,225,186,116,55,0
42758,포켓몬42758,불꽃,,4,157,98,155,28,0
42759,포켓몬42759,물,,3,83,46,41,171,0
42760,포켓몬42760,땅,,7,97,72,208,91,0
42761,포켓몬42761,풀,땅,2,91,35,38,169,0
42762,포켓몬42762,노말,,1,188,135,128,114,0
42763,포켓몬42763,풀,,1,255,55,194,77,1
42764,포켓몬42764,독,물,7,113,55,110,71,0
42765,포켓몬42765,비행,,2,177,60,104,126,0
42766,포켓몬42766,땅,벌레,5,167,155,192,153,0
42767,포켓몬42767,땅,,7,250,83,183,74,0
42768,포켓몬42768,독,물,2,102,110,76,163,0
42769,포켓몬42769,노말,,1,64,40,131,170,0
42770,포켓몬42770,전기,,3,105,137,217,130,0
42771,포켓몬42771,에스퍼,,2,67,6,76,118,0
