date,region,product,amount,qty,memo
2026-09-02,경기,상품_12,2032873,72,
2025-12-10,서울,상품_08,3483795,31,
2026-04-06,서울,상품_08,89479,73,
2026-08-22,서울,상품_17,3234738,96,
2026-02-08,제주,상품_08,4104068,48,
2026-02-06,인천,상품_05,4231975,95,대량주문
2026-01-18,서울,상품_18,890336,82,대량주문
2026-04-12,경상,상품_05,3520971,47,정상
2025-12-18,전라,상품_12,4825366,45,정상
2026-03-09,경상,상품_02,3215121,62,정상
2026-02-02,전라,상품_18,1848432,39,할인적용
2026-01-30,경상,상품_07,2753054,68,
2026-02-04,경상,상품_16,459557,23,
2026-01-28,전라,상품_12,1493505,27,신규고객
2026-07-14,경기,상품_17,410085,8,
2026-06-21,전라,상품_05,242725,48,배송주의
2026-03-29,서울,상품_20,107101,41,
2026-03-04,경기,상품_05,749567,18,정상
2026-06-08,강원,상품_18,895543,1,할인적용
2026-04-12,서울,상품_14,4111166,44,
2026-05-31,서울,상품_02,4583115,58,
2026-08-20,인천,상품_18,4916612,26,
2026-01-10,제주,상품_09,787491,48,
2026-08-20,충청,상품_14,3326311,81,
2025-09-19,제주,상품_07,3988279,21,재구매
2025-11-27,제주,상품_16,3755395,57,대량주문
2025-09-28,전라,상품_15,784410,37,정상
2026-06-05,제주,상품_19,2214730,74,신규고객
2025-10-24,경기,상품_08,1484680,59,
2025-11-25,서울,상품_01,740384,86,신규고객
2026-03-16,충청,상품_16,752602,83,신규고객
2025-12-29,제주,상품_17,2992555,8,신규고객
2025-09-30,충청,상품_06,3359738,51,
2026-08-14,충청,상품_18,4229128,31,할인적용
2026-02-17,충청,상품_05,267566,95,신규고객
2026-06-14,서울,상품_13,919752,45,
2026-01-06,경기,상품_11,1374871,14,
2026-08-03,강원,상품_10,4029846,30,
2026-06-29,강원,상품_20,4707527,87,재구매
2026-06-29,충청,상품_03,117465,98,할인적용
2026-06-08,인천,상품_02,3113961,29,정상
2026-03-13,경기,상품_12,4293609,50,
2026-08-10,제주,상품_17,712039,68,신규고객
2026-02-19,충청,상품_08,4028940,73,
2026-04-07,충청,상품_07,167762,34,신규고객
2026-07-20,서울,상품_17,4350092,35,할인적용
2025-09-19,강원,상품_07,668585,89,배송주의
2026-02-06,전라,상품_09,4582680,94,재구매
2026-08-21,경상,상품_14,2805075,53,배송주의
2026-09-08,경상,상품_18,1140972,69,대량주문
2025-09-30,서울,상품_19,4050891,12,정상
2026-02-01,강원,상품_06,4950284,59,
2026-02-26,인천,상품_02,812162,29,배송주의
2026-03-12,제주,상품_18,336988,1,
2026-04-03,경기,상품_14,1021698,31,
2026-04-14,경기,상품_12,1830967,93,
2026-03-24,경상,상품_11,3132533,27,할인적용
2026-08-08,전라,상품_08,1192289,98,대량주문
2026-07-01,강원,상품_04,2754955,55,할인적용
2026-08-28,제주,상품_06,2928049,11,할인적용
2025-09-24,강원,상품_12,1593986,76,
2026-08-20,서울,상품_19,3764867,49,
2026-07-05,인천,상품_03,2827540,75,
2026-06-16,경기,상품_02,84604,29,할인적용
2025-12-05,강원,상품_18,4057488,43,정상
2026-07-17,전라,상품_05,1625189,86,배송주의
2025-10-23,제주,상품_13,756903,28,
2026-08-16,경기,상품_08,4016738,66,신규고객
2025-12-22,제주,상품_07,3013324,54,
2026-04-19,제주,상품_11,3347307,1,
2025-12-07,전라,상품_20,4771994,23,
2026-07-03,경상,상품_11,1061564,37,배송주의
2026-07-02,서울,상품_16,2321414,98,할인적용
2026-07-21,강원,상품_13,385757,46,
2026-03-28,강원,상품_01,1738387,50,재구매
2026-03-04,전라,상품_09,2278740,76,
2025-11-10,경기,상품_04,4488647,30,신규고객
2026-03-13,서울,상품_15,4937153,44,
2026-02-28,서울,상품_08,2526743,29,
2026-03-03,제주,상품_10,1512100,45,할인적용
2025-12-09,충청,상품_15,4356169,69,배송주의
2025-11-23,인천,상품_08,4745635,40,신규고객
2025-11-08,전라,상품_18,642289,50,배송주의
2025-11-09,경상,상품_05,2343356,98,
2025-10-30,경기,상품_14,1823604,37,
2026-01-17,인천,상품_08,3457480,97,
2026-08-12,강원,상품_18,4475133,41,대량주문
2026-06-09,충청,상품_05,2512963,33,
2026-02-04,충청,상품_01,4626633,33,
2026-08-18,서울,상품_10,4149982,8,
2026-01-12,경상,상품_16,2263765,37,배송주의
2026-02-25,제주,상품_18,2411225,74,대량주문
2025-12-21,강원,상품_07,1594110,85,
2026-08-04,인천,상품_20,1400442,13,배송주의
2026-07-14,경기,상품_20,3075417,44,
2026-07-14,경상,상품_01,2917866,47,
2025-12-17,인천,상품_14,3375977,76,신규고객
2026-04-04,전라,상품_09,2671975,19,할인적용
2026-05-25,강원,상품_08,4548736,26,배송주의
2026-04-14,강원,상품_04,1822702,53,정상
2026-01-21,충청,상품_02,2971323,95,대량주문
2025-10-09,인천,상품_01,3224186,67,
2026-07-02,경상,상품_20,2090375,17,재구매
2025-12-03,경기,상품_19,3150969,32,
2026-09-07,서울,상품_20,4586779,66,재구매
2026-03-12,경기,상품_07,770282,24,
2026-05-05,서울,상품_05,1592914,3,배송주의
2026-01-21,제주,상품_09,4761837,74,배송주의
2025-09-19,경상,상품_18,1745286,91,
2026-09-06,충청,상품_15,4696025,80,재구매
2026-06-05,경상,상품_03,2301111,10,재구매
2026-01-14,충청,상품_11,4722139,100,
2026-05-14,경상,상품_04,4864288,40,정상
2026-08-21,전라,상품_18,2022317,21,정상
2026-01-01,경기,상품_03,2617908,18,
2026-03-09,제주,상품_02,3882075,7,
2026-02-27,전라,상품_18,4598867,53,신규고객
2025-11-30,인천,상품_09,3355052,46,
2026-05-10,서울,상품_02,2306510,51,대량주문
2026-04-19,서울,상품_10,315108,46,대량주문
2026-02-24,제주,상품_05,2655228,70,대량주문
2026-04-02,경상,상품_03,1343510,61,
2026-01-16,제주,상품_12,1438322,9,재구매
2026-01-29,경기,상품_19,1189165,12,
2026-06-06,인천,상품_18,3169083,71,재구매
2026-03-16,인천,상품_15,435861,31,배송주의
2026-02-25,인천,상품_13,927442,63,
2026-07-13,충청,상품_08,3702440,39,
2026-07-14,경기,상품_13,752432,65,신규고객
2025-11-26,제주,상품_02,2624119,12,
2026-04-27,전라,상품_13,126261,83,배송주의
2026-07-27,제주,상품_13,1508681,74,
2026-01-08,서울,상품_16,1127545,14,재구매
2026-09-03,충청,상품_09,391857,52,
2026-04-24,서울,상품_18,3252043,11,정상
2026-04-11,경기,상품_14,2238964,15,
2026-05-24,전라,상품_04,2218833,48,할인적용
2025-11-08,충청,상품_10,1865507,2,
2025-10-04,인천,상품_04,2069184,41,신규고객
2025-10-13,제주,상품_09,1188070,61,정상
2026-03-15,경기,상품_17,372080,15,대량주문
2026-01-17,경기,상품_12,1645865,66,
2026-02-26,경상,상품_16,1332750,87,신규고객
2026-08-04,경기,상품_15,4537822,68,
2025-12-22,강원,상품_01,115928,61,정상
2026-08-03,경상,상품_09,811833,72,할인적용
2026-02-18,충청,상품_14,4270742,67,
2026-02-05,전라,상품_09,4188963,1,
2026-03-14,강원,상품_11,4834885,62,대량주문
2025-12-03,서울,상품_01,293807,21,
2025-10-04,제주,상품_10,1901023,40,재구매
2026-07-07,강원,상품_14,1713569,96,정상
2026-03-11,경상,상품_02,2152399,86,배송주의
2026-01-31,경상,상품_14,3558529,71,할인적용
2025-10-16,인천,상품_18,2197511,93,대량주문
2025-10-27,인천,상품_08,4878855,29,할인적용
2026-05-30,충청,상품_14,3564185,54,
2026-06-28,인천,상품_14,2634613,6,
2026-02-02,충청,상품_03,1653466,4,정상
2026-07-10,인천,상품_19,239606,14,
2025-12-09,경기,상품_16,2927657,9,재구매
2025-10-10,경상,상품_05,2842271,14,정상
2025-12-05,제주,상품_08,2657513,25,대량주문
2026-01-02,경기,상품_10,4458081,21,대량주문
2026-02-28,강원,상품_10,132673,48,
2026-08-06,경기,상품_10,2213022,4,대량주문
2025-10-01,경기,상품_01,1623549,74,
2026-02-16,강원,상품_05,3341508,13,
2026-06-11,충청,상품_17,3339429,21,대량주문
2026-07-14,경상,상품_10,2464857,80,
2026-06-18,충청,상품_16,338691,22,
2026-04-11,경상,상품_05,1272835,39,신규고객
2026-08-03,인천,상품_15,2837160,8,
2026-04-10,경기,상품_02,2120864,43,재구매
2026-06-02,강원,상품_03,3364838,52,
2026-06-02,강원,상품_18,1465196,51,신규고객
2025-10-27,경상,상품_07,781743,17,신규고객
2025-12-25,충청,상품_17,4105236,6,
2026-05-28,충청,상품_05,3502160,13,할인적용
2025-11-04,전라,상품_12,3973082,58,
2026-06-23,충청,상품_13,4871722,84,배송주의
2025-09-28,충청,상품_04,3503151,12,
2026-04-28,경기,상품_08,1500815,29,
2026-05-22,강원,상품_06,911445,91,재구매
2026-03-02,경기,상품_15,4175296,29,할인적용
2026-04-22,충청,상품_20,3340822,33,할인적용
2026-05-18,강원,상품_18,4203873,24,대량주문
2025-09-17,충청,상품_12,350129,82,
2026-08-25,충청,상품_13,2105902,41,신규고객
2026-02-28,인천,상품_06,4325514,74,
2025-09-30,서울,상품_05,501734,1,
2025-10-31,인천,상품_17,4126921,16,
2025-11-24,강원,상품_14,3478757,60,
2026-04-01,경상,상품_13,1916813,17,
2026-06-17,전라,상품_01,2114556,52,
2025-10-04,전라,상품_01,3055619,74,
2026-05-05,강원,상품_19,4575290,25,
2026-06-20,인천,상품_09,1276181,53,배송주의
2026-08-25,강원,상품_06,2421625,3,신규고객
2026-07-07,인천,상품_14,4165404,62,대량주문
2026-03-30,충청,상품_07,1072158,10,신규고객
2025-11-05,서울,상품_02,3117257,95,할인적용
2026-01-12,강원,상품_07,2823257,78,
2026-02-07,충청,상품_12,4906413,44,할인적용
2025-10-02,강원,상품_11,2754730,29,재구매
2025-11-11,경상,상품_05,1882785,64,대량주문
2026-06-23,전라,상품_18,2249989,61,
2026-04-12,경기,상품_08,2590483,82,정상
2025-12-23,서울,상품_16,3753979,50,
2025-11-21,서울,상품_17,633852,39,대량주문
2026-03-04,충청,상품_20,4823841,73,
2026-02-24,강원,상품_08,3062834,36,정상
2026-06-27,강원,상품_09,3575679,20,할인적용
2025-09-27,경상,상품_03,4958209,47,
2026-03-03,경기,상품_20,3010055,51,
2025-10-20,서울,상품_08,4381241,57,
2026-05-03,서울,상품_14,4172709,1,
2026-08-05,경상,상품_17,4348159,20,
2026-04-07,충청,상품_20,3483354,40,
2025-12-16,제주,상품_05,3523298,11,
2025-09-29,경기,상품_19,1508391,69,할인적용
2026-01-20,강원,상품_15,929688,52,할인적용
2026-07-03,충청,상품_14,3729789,96,신규고객
2026-03-02,전라,상품_11,2155315,73,대량주문
2026-05-03,경상,상품_20,3826898,77,
2026-05-02,제주,상품_10,2617514,89,대량주문
2026-01-23,경기,상품_04,1762873,60,
2026-06-26,강원,상품_15,106008,61,
2026-04-19,충청,상품_13,529096,30,재구매
2026-08-17,경상,상품_09,1278520,84,정상
2025-11-22,경기,상품_14,3525123,81,배송주의
2026-02-12,인천,상품_15,1378769,52,
2026-03-26,인천,상품_17,3016078,89,
2026-08-12,전라,상품_18,3509273,96,신규고객
2025-10-29,서울,상품_02,1631916,61,정상
2026-05-15,인천,상품_17,788859,82,배송주의
2026-08-01,강원,상품_09,629726,51,대량주문
2026-01-31,서울,상품_03,4988387,60,
2025-09-17,제주,상품_05,4299630,30,할인적용
2025-10-10,경기,상품_02,4037808,48,
2026-03-07,경상,상품_13,4346183,72,
2025-10-17,경상,상품_13,3987668,97,신규고객
2026-05-14,충청,상품_10,121513,32,재구매
2026-05-23,인천,상품_17,589130,96,신규고객
2026-02-01,경기,상품_17,3433896,2,할인적용
2026-07-06,전라,상품_10,2889034,57,
2025-12-27,충청,상품_20,611059,15,
2026-06-19,전라,상품_03,2159030,89,대량주문
2026-05-05,경기,상품_12,2346422,45,신규고객
2025-10-10,인천,상품_14,4439802,3,배송주의
2026-01-22,경상,상품_18,3097431,63,할인적용
2025-10-20,경상,상품_12,4026856,13,
2026-08-15,제주,상품_04,378419,57,대량주문
2025-11-10,경기,상품_05,200257,88,
2025-10-01,경상,상품_15,1430498,14,재구매
2026-02-06,강원,상품_03,4837936,91,신규고객
2026-03-10,서울,상품_16,959128,81,
2026-08-27,인천,상품_05,1182492,38,
2026-07-05,인천,상품_19,4688200,39,
2025-09-22,인천,상품_04,4977403,13,배송주의
2026-01-12,제주,상품_08,2069037,31,재구매
2026-05-24,경상,상품_11,18521,59,재구매
2026-09-01,제주,상품_19,4370109,22,정상
2025-12-12,인천,상품_07,3533570,83,
2026-06-24,충청,상품_20,1542407,35,신규고객
2026-03-29,강원,상품_20,128427,53,배송주의
2026-09-09,충청,상품_20,2968507,32,대량주문
2026-01-04,서울,상품_10,1071890,70,
2025-11-24,충청,상품_12,1993335,9,
2026-05-23,강원,상품_17,3876090,83,
2026-06-13,경상,상품_08,4118760,89,
2026-06-20,강원,상품_16,2177215,22,재구매
2026-02-05,전라,상품_14,1441176,100,대량주문
2026-03-28,전라,상품_17,2401142,29,
2025-11-04,서울,상품_01,1362999,50,정상
2025-12-20,제주,상품_12,1628237,44,신규고객
2026-04-08,전라,상품_08,3015474,90,
2026-03-11,경기,상품_18,3109005,69,재구매
2026-07-24,충청,상품_08,1906059,78,
2026-05-24,충청,상품_12,1438886,47,정상
2026-02-04,경기,상품_18,3863458,15,
2026-09-02,경기,상품_15,3568950,39,
2025-12-03,경기,상품_20,2282427,92,할인적용
2025-09-25,제주,상품_12,2334254,86,
2025-10-17,충청,상품_19,2750544,15,
2026-06-26,서울,상품_08,3663842,13,재구매
2025-11-03,강원,상품_13,3389337,22,대량주문
2026-05-12,충청,상품_20,1105631,17,대량주문
2026-05-26,충청,상품_06,941040,74,대량주문
2025-11-30,인천,상품_04,1310349,55,
2026-04-30,강원,상품_01,459075,56,재구매
2026-06-18,제주,상품_05,4640116,5,배송주의
2025-10-26,전라,상품_01,529900,64,재구매
2026-06-08,경상,상품_15,1837890,48,정상
2025-12-08,경기,상품_17,222035,55,정상
2026-01-27,충청,상품_16,1845668,99,정상
2025-11-29,서울,상품_07,2637735,32,
2026-01-04,경상,상품_08,680222,46,할인적용
2026-08-20,경기,상품_09,972823,52,
2026-04-07,인천,상품_11,4801836,47,할인적용
2025-12-20,인천,상품_19,1133562,59,재구매
2026-08-29,제주,상품_10,4763646,47,대량주문
2026-01-27,경상,상품_18,3378573,9,배송주의
2026-07-23,충청,상품_19,3120648,6,정상
2026-05-03,경기,상품_16,39883,59,신규고객
2025-12-15,경상,상품_10,2988487,79,재구매
2026-09-11,서울,상품_08,98846,29,신규고객
2026-09-05,전라,상품_07,1418851,15,재구매
2026-02-26,충청,상품_03,3426369,16,
2025-10-16,충청,상품_20,1044677,83,
2026-09-04,충청,상품_08,3178322,5,
2025-12-29,강원,상품_04,1323095,21,배송주의
2026-03-25,서울,상품_06,1215224,6,배송주의
2026-02-01,인천,상품_07,833847,70,정상
2026-01-13,경기,상품_06,1548972,74,
2026-07-13,강원,상품_11,3478163,57,대량주문
2026-09-08,인천,상품_16,3963886,59,대량주문
2026-06-30,인천,상품_05,3225442,12,
2026-08-09,서울,상품_04,1464139,16,배송주의
2026-05-31,충청,상품_04,2424490,86,
2026-04-07,경기,상품_14,2026646,83,
2026-09-14,전라,상품_16,975466,90,신규고객
2025-12-09,충청,상품_18,4872058,25,할인적용
2026-08-08,서울,상품_19,1166749,100,
2026-02-20,서울,상품_14,502391,37,
2026-02-04,충청,상품_02,3874816,18,배송주의
2026-04-17,경상,상품_04,3872596,72,
2026-09-09,전라,상품_19,1217930,89,재구매
2025-11-10,전라,상품_13,617540,28,대량주문
2026-03-10,충청,상품_18,1840933,27,재구매
2026-03-12,인천,상품_19,3710813,24,배송주의
2026-06-07,전라,상품_19,3185803,94,정상
2026-09-08,제주,상품_13,1275595,48,정상
2026-06-23,경상,상품_13,2916115,56,
2026-01-23,충청,상품_02,4996454,58,대량주문
2026-09-09,제주,상품_13,3982991,53,
2026-06-25,전라,상품_12,4252909,29,
2026-01-28,전라,상품_19,3457148,59,대량주문
2026-02-14,전라,상품_05,3073843,68,배송주의
2025-10-27,전라,상품_13,4665430,77,배송주의
2026-05-03,인천,상품_14,693272,19,
2026-05-12,강원,상품_09,15171,59,할인적용
2025-09-21,강원,상품_19,4237039,96,할인적용
2025-11-10,전라,상품_05,4525813,27,대량주문
2026-04-28,충청,상품_06,2488704,85,
2025-10-08,경기,상품_08,1674938,18,신규고객
2025-11-28,전라,상품_05,1229673,46,
2026-03-20,인천,상품_11,2896346,93,
2026-05-31,경기,상품_12,4688509,65,
2026-03-28,제주,상품_04,3497334,41,
2026-05-01,충청,상품_15,3628391,96,
2026-06-22,제주,상품_01,4481739,18,할인적용
2025-11-14,경기,상품_04,971660,17,
2026-07-05,인천,상품_10,2856966,30,
2025-09-25,강원,상품_06,489679,19,
2026-07-10,강원,상품_02,2932856,69,배송주의
2026-01-28,경기,상품_11,4292015,67,배송주의
2026-01-31,강원,상품_14,3253679,47,대량주문
2026-07-08,강원,상품_12,2518729,41,
2026-07-12,서울,상품_02,3854612,39,
2025-12-06,경상,상품_11,3449917,79,
2026-08-31,제주,상품_01,2925297,74,
2025-11-09,경기,상품_01,2094235,7,
2026-05-15,제주,상품_16,1548061,72,
2026-05-22,충청,상품_17,2379939,80,신규고객
2026-07-26,서울,상품_07,4526828,99,신규고객
2026-07-11,경상,상품_13,652895,16,
2026-07-30,강원,상품_11,3002137,48,할인적용
2025-09-30,서울,상품_13,540969,85,배송주의
2026-01-20,제주,상품_01,4991685,65,대량주문
2025-12-12,경기,상품_06,2944460,10,신규고객
2025-10-19,강원,상품_04,2073524,54,
2026-08-06,경기,상품_10,4354921,19,
2026-02-15,서울,상품_01,1254325,99,
2026-02-17,제주,상품_08,1726525,72,
2025-11-08,충청,상품_10,4930572,12,할인적용
2026-01-13,충청,상품_06,4886054,24,정상
2025-09-25,강원,상품_12,1165998,31,대량주문
2025-11-15,서울,상품_12,4296837,43,
2026-07-20,서울,상품_17,652490,40,
2025-09-21,서울,상품_02,4974930,60,
2026-07-25,서울,상품_16,1202900,6,배송주의
2026-07-27,충청,상품_18,2547587,34,
2026-01-03,전라,상품_13,2800785,6,배송주의
2026-05-25,제주,상품_16,899962,87,신규고객
2026-01-03,전라,상품_06,2801467,84,대량주문
2026-09-10,충청,상품_02,3269634,33,신규고객
2026-05-15,서울,상품_11,496509,47,
2025-09-30,서울,상품_15,1963709,8,할인적용
2026-08-28,서울,상품_13,1470200,38,
2026-04-15,제주,상품_18,1597814,10,
2025-12-31,경기,상품_15,2363951,85,정상
2026-08-01,경기,상품_03,3664184,43,
2026-09-12,인천,상품_08,4272883,100,재구매
2026-06-04,충청,상품_14,2908302,57,
2025-10-10,경상,상품_04,931450,69,
2026-06-21,전라,상품_05,4692068,29,
2026-02-22,경상,상품_17,2870095,96,재구매
2026-07-05,경기,상품_11,878539,58,
2026-03-21,인천,상품_19,1322643,39,할인적용
2026-01-04,전라,상품_12,1323368,86,대량주문
2025-11-03,충청,상품_14,4998790,96,
2025-11-02,인천,상품_11,3670780,37,
2025-10-14,경상,상품_16,328670,28,
2026-04-22,제주,상품_13,437699,35,신규고객
2026-08-20,강원,상품_07,4037613,87,배송주의
2026-05-26,제주,상품_08,2761702,32,대량주문
2026-05-14,경상,상품_18,1703558,8,할인적용
2025-12-02,경기,상품_07,3084530,79,
2026-09-09,충청,상품_09,878433,72,
2025-10-14,제주,상품_09,1058239,34,
2026-02-15,제주,상품_17,939930,75,정상
2026-04-19,서울,상품_11,3437573,7,
2026-01-23,서울,상품_10,1678832,48,대량주문
2026-09-07,강원,상품_13,3244264,46,
2026-01-13,서울,상품_20,1802113,71,
2026-08-01,서울,상품_20,2913178,94,할인적용
2025-10-20,인천,상품_03,2849187,7,
2026-02-17,서울,상품_19,4644101,20,정상
2026-01-24,인천,상품_16,4649433,65,
2025-10-25,서울,상품_10,633653,22,정상
2026-01-20,충청,상품_14,3222121,49,
2026-04-12,경기,상품_20,4453309,56,
2026-03-21,경기,상품_01,3004575,28,할인적용
2026-04-22,경기,상품_06,151948,3,정상
2025-12-09,인천,상품_11,4507005,82,재구매
2025-11-12,충청,상품_01,3236176,87,
2026-05-10,경상,상품_01,1646663,49,할인적용
2026-01-25,서울,상품_20,1474185,62,할인적용
2026-08-25,인천,상품_02,2389127,7,
2026-03-29,강원,상품_07,3202149,26,배송주의
2025-12-06,충청,상품_10,830532,21,
2026-06-05,인천,상품_10,3971693,92,
2026-03-20,경상,상품_18,85459,69,
2026-08-15,충청,상품_10,3440788,6,배송주의
2026-04-20,제주,상품_06,1269951,32,대량주문
2025-12-05,강원,상품_04,4888822,19,신규고객
2025-10-03,제주,상품_12,1721737,53,
2026-07-09,인천,상품_15,1933085,68,재구매
2025-12-31,강원,상품_18,645507,41,배송주의
2026-02-06,서울,상품_02,4715464,41,신규고객
2026-05-21,제주,상품_11,831013,17,
2025-10-09,경상,상품_20,676161,44,
2026-08-25,제주,상품_06,3682274,96,대량주문
2026-08-28,경상,상품_20,4773298,22,
2025-10-18,경상,상품_11,3241415,64,정상
2025-12-21,충청,상품_12,1255038,10,배송주의
2025-10-24,서울,상품_05,3818668,71,배송주의
2026-06-01,서울,상품_08,4614784,43,정상
2026-05-15,경기,상품_03,897476,44,대량주문
2025-12-17,강원,상품_16,45150,78,
2026-04-19,전라,상품_11,4991719,5,할인적용
2026-09-02,경기,상품_07,4151152,58,
2026-03-18,강원,상품_10,2708170,6,할인적용
2026-07-06,경기,상품_06,959621,96,
2026-09-09,제주,상품_03,3060060,58,
2026-09-04,서울,상품_11,824355,95,
2026-09-08,경상,상품_03,4929137,79,할인적용
2025-10-04,인천,상품_10,2375597,3,
2025-12-22,제주,상품_05,2494190,28,신규고객
2025-11-29,인천,상품_02,1841680,81,정상
2026-08-24,서울,상품_20,669776,99,할인적용
2026-09-13,인천,상품_16,3110397,50,신규고객
2026-02-09,전라,상품_05,2814826,51,
2026-01-22,전라,상품_19,4025860,69,할인적용
2026-01-09,충청,상품_20,2009884,10,
2026-06-11,제주,상품_14,2412326,31,대량주문
2026-02-23,경기,상품_17,4251819,22,신규고객
2026-03-14,제주,상품_04,1095793,3,
2026-09-12,경기,상품_05,3752504,30,신규고객
2026-06-28,서울,상품_08,670745,71,정상
2026-05-30,경기,상품_17,4240405,80,
2026-03-31,강원,상품_12,1094116,6,정상
2025-10-28,강원,상품_17,4439068,53,할인적용
2026-04-01,전라,상품_09,71992,51,
2026-08-08,강원,상품_19,4962829,13,
2025-10-11,제주,상품_12,4677750,18,정상
2025-10-07,서울,상품_06,1085553,19,
2026-08-28,서울,상품_13,382819,8,대량주문
2026-01-15,경상,상품_08,1497120,8,
2026-01-12,충청,상품_17,416611,25,배송주의
2026-02-26,제주,상품_19,2833595,81,정상
2026-04-23,경기,상품_01,1596550,64,할인적용
2026-06-01,강원,상품_20,3451915,15,할인적용
2026-02-22,인천,상품_05,3930243,26,신규고객
2026-01-21,경상,상품_17,3631135,56,
2026-05-22,경상,상품_10,3188136,58,할인적용
2026-06-21,경기,상품_07,949602,68,정상
2026-09-11,경기,상품_02,630110,32,할인적용
2026-06-16,전라,상품_11,2154442,69,재구매
2025-11-17,인천,상품_17,948504,62,할인적용
2026-01-02,경상,상품_07,599583,91,배송주의
2026-05-01,인천,상품_19,2430436,76,
2026-01-10,경기,상품_05,3779025,37,재구매
2026-08-11,인천,상품_03,4964321,5,정상
2026-02-15,경기,상품_04,2394991,93,정상
2026-07-03,인천,상품_10,3070432,4,
2026-05-27,전라,상품_14,100115,34,할인적용
2026-02-16,전라,상품_11,2876687,61,
2025-09-29,충청,상품_12,4913076,16,대량주문
2026-05-24,전라,상품_09,2566470,70,신규고객
2026-07-16,충청,상품_16,3822852,76,신규고객
2026-03-15,인천,상품_13,1446151,14,
2026-08-01,경상,상품_16,3144828,71,재구매
2026-03-29,충청,상품_05,4958461,2,
2025-10-27,경기,상품_17,2353815,78,정상
2026-08-23,충청,상품_17,1037340,51,재구매
2025-09-26,인천,상품_02,2087942,88,배송주의
2026-03-30,인천,상품_18,4682846,59,배송주의
2026-02-23,인천,상품_05,3730526,51,
2026-09-15,충청,상품_15,1769759,96,
2026-05-09,전라,상품_20,2478816,67,재구매
2026-02-08,서울,상품_06,4741082,96,
2026-03-25,경기,상품_16,4005021,58,
2025-11-17,경기,상품_07,1411654,41,배송주의
2026-07-26,서울,상품_14,810840,22,
2025-11-13,경상,상품_20,3231768,5,재구매
2026-02-26,충청,상품_06,3094389,10,재구매
2026-06-28,인천,상품_05,3172221,23,
2026-06-24,인천,상품_11,4622665,90,
2026-06-07,서울,상품_04,2823086,14,배송주의
2026-04-06,충청,상품_09,1344315,67,
2026-03-29,전라,상품_20,3644262,83,정상
2026-07-12,강원,상품_01,1855581,21,
2025-11-22,제주,상품_15,1040365,87,정상
2025-10-19,충청,상품_18,4884901,84,
2026-01-29,전라,상품_08,3841921,9,
2026-07-20,경상,상품_20,4675787,83,대량주문
2026-08-27,경상,상품_17,4901223,70,대량주문
2026-01-08,서울,상품_04,3995443,21,
2026-06-11,인천,상품_12,4124641,74,
2026-06-17,경기,상품_19,3134453,52,대량주문
2025-09-25,충청,상품_08,1981759,54,
2025-09-24,충청,상품_03,1749008,68,정상
2026-03-08,충청,상품_20,2588680,74,재구매
2026-02-10,강원,상품_01,3415441,31,
2026-05-13,충청,상품_19,2872361,87,
2025-10-03,제주,상품_07,4694990,74,대량주문
2025-11-14,서울,상품_14,333788,79,
2026-07-24,경상,상품_02,153735,81,
2026-04-20,충청,상품_14,2869640,79,
2026-02-27,서울,상품_08,4477959,56,정상
2026-03-29,경기,상품_01,589324,53,신규고객
2026-02-27,제주,상품_16,3892945,34,대량주문
2026-04-21,서울,상품_06,106240,7,
2026-03-30,제주,상품_17,1148040,9,
2026-09-02,경상,상품_18,3891251,67,
2026-08-08,서울,상품_05,342701,73,신규고객
2026-04-01,강원,상품_12,294265,56,배송주의
2026-03-02,경상,상품_12,2747091,38,재구매
2026-05-28,인천,상품_05,1191829,4,
2025-11-16,인천,상품_03,483881,88,할인적용
2025-11-12,제주,상품_14,1424641,57,
2026-06-20,경기,상품_12,1507373,93,
2026-06-10,전라,상품_15,1076820,38,
2025-10-02,충청,상품_11,534564,11,
2026-07-01,충청,상품_02,1470963,30,
2026-08-24,제주,상품_10,1170155,17,배송주의
2026-02-23,충청,상품_15,276271,51,
2026-05-10,제주,상품_18,131341,94,대량주문
2026-03-22,서울,상품_13,869598,37,할인적용
2026-07-27,경상,상품_01,4292401,2,할인적용
2026-02-01,경상,상품_17,3670853,61,대량주문
2026-05-26,서울,상품_03,1424650,30,재구매
2025-10-26,경기,상품_20,1143858,81,
2025-11-22,인천,상품_20,731064,28,재구매
2026-01-01,전라,상품_02,4950631,44,재구매
2026-06-05,충청,상품_14,430364,25,
2026-07-14,전라,상품_11,3372442,24,할인적용
2026-04-28,충청,상품_16,1957229,76,대량주문
2025-09-17,강원,상품_16,3760296,43,
2025-10-03,서울,상품_04,2645047,84,배송주의
2026-08-05,강원,상품_20,3634449,90,재구매
2026-07-26,경상,상품_11,3887998,43,할인적용
2026-03-22,인천,상품_04,3734906,99,배송주의
2025-11-15,제주,상품_05,3560950,47,대량주문
2025-12-29,제주,상품_05,4659871,84,
2025-10-19,경기,상품_18,813180,35,배송주의
2026-07-02,강원,상품_02,643160,88,배송주의
2026-01-07,제주,상품_05,4200937,89,대량주문
2026-07-09,제주,상품_10,1803135,92,대량주문
2026-02-16,강원,상품_09,3681604,92,배송주의
2026-01-02,제주,상품_01,995868,58,
2026-06-12,경기,상품_19,2049674,27,정상
2026-04-26,강원,상품_14,421991,5,
2026-03-01,제주,상품_19,2555034,68,할인적용
2025-09-18,경기,상품_02,3872827,39,할인적용
